OPERADOR,SERVICIO,MODALIDAD,LOCALIDAD,INDICATIVO,BLOQUE,RESOLUCION,FECHA
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,447,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,448,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4908,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,488,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4904,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NORBERTO DE LA RIESTRA,2343,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,OLAVARRIA,2284,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,OLAVARRIA,2284,455,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,OLAVARRIA,2284,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,490,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,499,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4821,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,OLAVARRIA,2284,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4824,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4822,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4825,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4823,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4828,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,440,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4826,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,433,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,446,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4831,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,442,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,430,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,449,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,NEUQUEN,299,4829,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44912,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44911,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,4801,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,4806,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PINTO,2356,495,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PINTO,2356,496,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PINTO,2356,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,499,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,448,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,482,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,4496,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44914,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,4490,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44917,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,4493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,481,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,442,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,471,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,479,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,495,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,473,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,497,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,481,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44918,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,475,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,474,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,477,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL PICO,2302,472,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,SAN MARTIN DE LOS ANDES,2972,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GUAMINI,2929,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GUAMINI,2929,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GUAMINI,2929,48,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,HUANGUELEN SUR,2933,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,HUINCA RENANCO,2336,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GONZALEZ CATAN,2202,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,HUINCA RENANCO,2336,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GONZALEZ CATAN,2202,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,4993,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,4996,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,4994,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,4998,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,4901,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,HUINCA RENANCO,2336,48,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,445,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44913,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,446,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,443,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44994,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44993,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,4498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GUAMINI,2929,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,44997,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL LAMADRID,2286,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,444,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GLEW,2224,47,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GLEW,2224,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GLEW,2224,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GONZALEZ CATAN,2202,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GONZALEZ CATAN,2202,45,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ROCA (PROV.  RIO NEGRO),298,4497,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4706,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL MADARIAGA,2267,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,472,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,496,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4704,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4703,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,497,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4709,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,495,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4707,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,471,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,48,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,45,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,475,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4705,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4791,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,DOLORES (PROV.  BUENOS AIRES),2245,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,DOLORES (PROV.  BUENOS AIRES),2245,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,EDUARDO CASTEX,2334,483,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,EDUARDO CASTEX,2334,45,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,EDUARDO CASTEX,2334,488,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,EDUARDO CASTEX,2334,482,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,473,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,EDUARDO CASTEX,2334,489,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,476,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4790,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4794,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4797,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4799,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,EDUARDO CASTEX,2334,481,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL BELGRANO,2243,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,48,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,4996,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ARENALES,2353,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ARENALES,2353,46,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ARENALES,2353,498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ARENALES,2353,4992,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,495,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL BELGRANO,2243,45,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL LAMADRID,2286,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL LAMADRID,2286,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL LAMADRID,2286,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL LAMADRID,2286,47,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JACHAL,2647,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ARENALES,2353,4993,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL LAMADRID,2286,4902,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4781,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4782,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4788,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4783,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4785,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,47,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,4903,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,4901,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ACHA,2952,499,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,GENERAL ALVEAR (PROV.  MENDOZA),2625,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,474,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,ESQUEL,2945,4907,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,475,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA TOMA,2655,4901,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA TOMA,2655,4903,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LAPRIDA,2285,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LAS FLORES (PROV.  BUENOS AIRES),2244,45,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LEZAMA,2242,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,489,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LEZAMA,2242,498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,468,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,496,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LEZAMA,2242,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,4926,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,INGENIERO JACOBACCI,2940,4991,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,461,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,424,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,452,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,464,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,457,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,478,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,427,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBERIA,2261,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,456,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,4927,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,482,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,499,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,426,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,451,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,490,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,487,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,493,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,4993,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,4991,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,490,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,485,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,496,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,494,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,484,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,45,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,488,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,498,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,RAUCH,2297,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,MACACHIN,2953,497,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBOS,2227,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,462,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBERIA,2261,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBERIA,2261,4906,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBOS,2227,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBOS,2227,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBOS,2227,495,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,483,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBOS,2227,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,42,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOS TOLDOS (PROV.  BUENOS AIRES),2358,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOS TOLDOS (PROV.  BUENOS AIRES),2358,44,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,441,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,491,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,492,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LUJAN (PROV.  BUENOS AIRES),2323,495,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LINCOLN,2355,499,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LOBOS,2227,496,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,451,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,LA PLATA,221,474,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,450,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,458,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,454,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,43,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,452,SC 2233/98,36070
TELEFONICA DE ARGENTINA S.A.,SBT,BASICA,JOSE C. PAZ,2320,453,SC 2233/98,36070
